Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Port Status,groupe d'enfants
219615,616374.694,11:41:24:583,Trial020,NoImage,20,Indigo,66.1256,Eye,73,73,2.7648,2.5288,665.489934528251,337.0989740347573,670.2419164156919,343.4689247394791,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5498,616435.495,11:41:24:644,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,73,73,2.7547,2.6013,657.8998880207691,344.23752658778017,663.8573625442534,346.2245611802496,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
5501,616494.045,11:41:24:703,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,73,73,2.4642,2.2794,658.576419564711,344.2830460761913,664.070525372601,349.6755463740737,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
5504,616556.556,11:41:24:765,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,73,73,2.2416,2.2183,660.0515871286007,343.3010922829351,661.714634796711,351.96642514291983,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219627,616633.289,11:41:24:842,Trial020,NoImage,20,Indigo,66.1256,Eye,73,73,3.2436,2.1399,660.9517529351364,344.09658434713185,659.0986810783263,350.1897084181492,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5510,616731.185,11:41:24:940,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,73,73,2.9360,2.7385,665.8429193892642,345.70503449063875,663.5183038030312,347.63927992947316,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219633,616772.562,11:41:24:981,Trial020,NoImage,20,Indigo,66.1256,Eye,73,73,2.6377,2.464,661.4070478093325,344.21825502800056,655.1354678382032,348.90627333618244,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5516,616859.114,11:41:25:068,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,73,73,2.4683,2.4707,657.6841393339688,342.2666000938937,645.5340231990295,345.2254642658631,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
5519,616942.12,11:41:25:151,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,73,73,2.5979,2.3782,658.1392017941704,343.1420667467989,645.7345313599153,346.78119547267636,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219642,617011.32,11:41:25:220,Trial020,NoImage,20,Indigo,66.1256,Eye,75,75,2.6243,2.4697,662.8231930716331,345.8244794265009,649.4029313221585,346.3241346481859,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219645,617071.059,11:41:25:280,Trial020,NoImage,20,Indigo,66.1256,Eye,74,74,2.7411,2.4793,661.9156463713942,351.1168581274918,651.6833857417832,349.3715137054818,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219648,617150.677,11:41:25:359,Trial020,NoImage,20,Indigo,66.1256,Eye,74,74,2.7881,2.5047,655.3425612802233,352.57964946400597,651.4795908935274,345.91917260029464,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5531,617210.331,11:41:25:419,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,74,74,2.6853,2.5059,656.4739354132433,352.6209154171969,662.2926458968268,351.1435156988374,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
5534,617270.066,11:41:25:479,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,9,-,2.6208,2.4843,556.4142724619674,332.92497930430085,560.7783053246549,331.94163904146467,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219657,617329.683,11:41:25:538,Trial020,NoImage,20,Indigo,66.1256,Eye,9,76,2.6208,2.6253,523.4209929327028,346.721933507946,531.6239306181062,351.4465690099934,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219660,617400.35,11:41:25:609,Trial020,NoImage,20,Indigo,66.1256,Eye,76,76,3.2834,2.8261,443.4946632219795,369.719532962161,449.6468664860321,369.6020585510988,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219663,617517.519,11:41:25:726,Trial020,NoImage,20,Indigo,66.1256,Eye,75,75,3.5185,2.8937,393.4429943745333,345.7290004889664,389.563160634594,345.7656042066032,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5546,617638.622,11:41:25:847,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,75,75,3.6530,3.0378,348.72243573533234,327.74177669090346,353.3625949852255,327.8939390050645,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219669,617727.545,11:41:25:936,Trial020,NoImage,20,Indigo,66.1256,Eye,75,75,3.7935,3.1602,327.07079750948736,314.23728327802877,330.8841043685923,314.47611453958297,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219672,617834.902,11:41:26:044,Trial020,NoImage,20,Indigo,66.1256,Eye,-,-,3.4417,3.0257,303.92862794904875,345.77519928480336,314.1400470799672,345.4624002059997,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5555,617926.541,11:41:26:135,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,76,76,3.5104,2.9350,296.50554551291265,327.7355588010163,296.16772456684066,327.62566901784703,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219678,618006.031,11:41:26:215,Trial020,NoImage,20,Indigo,66.1256,Eye,77,77,3.183,2.7307,296.8733774596981,314.19909143610766,292.21534375037555,314.24138362466414,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219681,618085.665,11:41:26:294,Trial020,NoImage,20,Indigo,66.1256,Eye,77,77,3.2643,2.7581,284.6912899813723,351.4821117722474,281.1977646993804,354.09744677140117,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219684,618185.042,11:41:26:394,Trial020,NoImage,20,Indigo,66.1256,Eye,78,78,3.32,2.1244,287.30416805771995,382.3546059848853,284.59482096436454,384.4879627185018,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5567,618264.669,11:41:26:473,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,78,78,3.2769,1.9765,319.5899440530838,405.48278346879397,315.8484467557707,411.3063310151038,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219690,618344.18,11:41:26:553,Trial020,NoImage,20,Indigo,66.1256,Eye,79,12,3.2165,2.2906,343.67202522303137,428.16933142615176,339.17372458176607,435.0745526531857,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219693,618403.896,11:41:26:613,Trial020,NoImage,20,Indigo,66.1256,Eye,79,12,3.236,2.2906,390.9751190091457,440.5358436217559,395.60098263294327,444.5833742238099,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5576,618503.29,11:41:26:712,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,10,12,3.2660,3.1269,418.7756172652364,447.17770575452164,430.56042890162644,453.41123709220005,Pointage D,Pointage D,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219699,618744.862,11:41:26:954,Trial020,NoImage,20,Indigo,66.1256,Eye,10,12,3.266,3.1269,372.42187495928533,403.8275786182753,389.54331417564185,408.62743664746756,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5582,618876.969,11:41:27:086,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,10,12,3.2660,3.1269,343.1594308170175,371.36931591744604,356.0005102292849,375.09391896527364,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219705,619009.107,11:41:27:218,Trial020,NoImage,20,Indigo,66.1256,Eye,10,12,3.266,3.1269,321.2066775160044,347.020235883843,330.8374870752049,349.9383976956472,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219708,619141.24,11:41:27:350,Trial020,NoImage,20,Indigo,66.1256,Eye,10,12,3.266,3.1269,304.7404193391334,328.7323705810257,311.96352650853373,331.0457014658123,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5591,619273.328,11:41:27:482,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,10,12,3.2660,3.1269,292.3922199453997,315.0556411760179,297.80955032245,316.91534886554126,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
219714,619520.391,11:41:27:729,Trial020,NoImage,20,Indigo,66.1256,Eye,10,12,3.266,3.1269,283.11315921418685,304.8434495430923,287.17615699697456,306.3629398361682,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219717,619749.958,11:41:27:959,Trial020,NoImage,20,Indigo,66.1256,Eye,10,12,3.266,3.1269,276.14613736083754,297.1608903759692,279.19338569792836,298.42521762170963,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
219720,619882.072,11:41:28:091,Trial020,NoImage,20,Indigo,66.1256,Eye,10,12,3.266,3.1269,270.9055254096891,291.3792374904869,273.1909616625073,292.4521924507256,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
5603,620014.208,11:41:28:223,Trial020,20 eye tracking (ballon gauche).avi,20,DarkCyan,66.1256,Eye,10,12,3.2660,3.1269,266.96422913358117,287.06345886824045,268.6783063231947,287.99288461435293,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
