Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
30936,232283.287,12:34:15:000,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Information,1,1,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1coucou g.jpg,-,-,-,-,-,-
30939,232381.907,12:34:15:099,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,1,,,256.1564347595151,254.5587630011952,256.1564347595151,256.1551266955376,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30942,232514.025,12:34:15:231,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,1,,,256.1472040965519,314.32996685022647,256.1472040965519,248.91357295808749,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30945,232646.139,12:34:15:363,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,1,,,256.09212575491324,288.7920777826813,256.09212575491324,292.5685889547123,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30948,232868.429,12:34:15:585,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,1,,,349.27024467583647,339.908369971812,346.6889636793722,269.6762402561434,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30951,232928.177,12:34:15:645,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,1,,,405.84673575989495,315.9712146266113,411.46655340806075,237.14122839888307,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30954,232987.809,12:34:15:705,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,-,,,368.25315260241695,298.5462758893344,372.4680158385413,299.13753343122943,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30957,233047.424,12:34:15:764,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,1,1,,,427.5144036912278,331.09269923620786,426.15248924125444,305.7920298451558,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30960,233107.177,12:34:15:824,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,2,2,,,397.3527846706717,371.1105422099653,406.25023655913594,306.17449350620376,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30963,233166.804,12:34:15:884,Trial001,1coucou G.jpg,10,DarkSlateGray,80.8994,Eye,2,2,,,378.73931130668933,363.3472667000861,384.74458000558786,363.3465609297989,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
