Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Port Status,groupe d'enfants
36126,12999345.465,13:10:53:000,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Information,1,1,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 coucou g.jpg,,
143840,12999359.44,13:10:53:014,Trial001,NoImage,47,ForestGreen,100.0,Eye,1,1,4.0936,4.4202,953.909795102506,523.9233963614769,908.1809567749528,592.3594435631669,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36129,12999399.188,13:10:53:054,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,1,1,4.1467,4.4755,947.1317210033753,545.2980370222192,910.1051288274804,581.401396393429,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36130,12999419.063,13:10:53:074,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,1,1,4.0937,4.4082,948.0016256039391,479.6761558068899,910.0247318831862,520.8869460962181,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36132,12999458.803,13:10:53:113,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,1,1,4.1106,4.3888,939.3965082304856,501.71646007716413,911.3851167324856,559.4317192651326,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36134,12999498.558,13:10:53:153,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,1,1,4.0615,4.3859,916.6588888408103,543.7296247143103,914.7832407828422,504.95005233680735,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36135,12999518.554,13:10:53:173,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,1,1,3.9811,4.3661,876.1511541900077,448.9009168139329,883.1441731052108,479.212269081452,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143850,12999558.3,13:10:53:213,Trial001,NoImage,47,ForestGreen,100.0,Eye,2,2,3.9652,4.2991,845.5628971186167,474.3251297851503,851.273883550885,454.56373018308693,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36138,12999578.244,13:10:53:233,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,2,2,3.9562,4.2156,821.2456215010468,448.63074935851296,828.4499651249586,470.3673973735621,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143853,12999617.96,13:10:53:272,Trial001,NoImage,47,ForestGreen,100.0,Eye,2,2,3.8023,4.2906,801.0720045997201,550.66639216192,812.2411982884033,475.60015026218286,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36142,12999657.675,13:10:53:312,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,2,2,3.7825,4.1477,777.96811729989,391.41148223390667,791.0962586933354,496.8793906332685,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36143,12999677.671,13:10:53:332,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,3,3,3.7571,4.1017,756.791961120422,409.5655421274352,767.6485038397284,402.72858134176073,bouche,bouche,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143858,12999717.43,13:10:53:372,Trial001,NoImage,47,ForestGreen,100.0,Eye,3,3,3.5928,3.9217,718.7886715111399,470.5695718496172,732.8823874539927,441.50582705556616,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143861,12999777.04,13:10:53:432,Trial001,NoImage,47,ForestGreen,100.0,Eye,3,3,3.3438,3.6302,702.3560432443808,373.4582307835424,719.703222900961,454.26727783092355,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36150,12999816.796,13:10:53:471,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,3,3,3.3293,3.5314,687.0128003250002,369.7738296217451,703.9596033673868,463.19326601983136,yeux,yeux,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143864,12999836.68,13:10:53:491,Trial001,NoImage,47,ForestGreen,100.0,Eye,3,3,3.1608,3.4785,684.184783263001,356.6752327832612,691.3752643019411,413.7917658942488,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36153,12999876.415,13:10:53:531,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,4,4,3.1910,3.4489,681.7623285245926,353.45556444543803,682.9297726874671,427.5092833876556,yeux,yeux,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143867,12999896.43,13:10:53:551,Trial001,NoImage,47,ForestGreen,100.0,Eye,4,4,3.202,3.4339,675.5653684883524,377.0182324138221,675.9386119794672,429.89045285528164,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143869,12999936.17,13:10:53:591,Trial001,NoImage,47,ForestGreen,100.0,Eye,4,4,3.127,3.3456,668.9590920774876,332.6421485293408,667.1314826232693,372.1236425215873,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143871,12999975.91,13:10:53:630,Trial001,NoImage,47,ForestGreen,100.0,Eye,4,4,3.1166,3.3404,669.3703337684688,395.0223314468329,653.5480119367354,336.3058639661046,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143872,12999995.8,13:10:53:650,Trial001,NoImage,47,ForestGreen,100.0,Eye,4,4,3.0664,3.3447,678.2063634391903,361.0397663930045,648.6447926373926,359.72204354716433,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143874,13000035.66,13:10:53:690,Trial001,NoImage,47,ForestGreen,100.0,Eye,4,4,3.1281,3.3645,674.5466857747258,478.539919142695,655.3235599434522,328.8281785820417,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36162,13000055.552,13:10:53:710,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,4,4,3.1752,3.3411,673.756486178341,440.91099423955694,648.2464890357634,418.096636528418,visage,visage,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36164,13000095.298,13:10:53:750,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,4,4,3.0872,3.4140,664.5741160889265,457.25280992949587,650.2800468490033,382.16769825317846,visage,visage,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143878,13000115.17,13:10:53:770,Trial001,NoImage,47,ForestGreen,100.0,Eye,4,4,3.1603,3.3964,655.8794506591622,342.6506377385163,645.9055673730999,371.2511059572794,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36167,13000154.915,13:10:53:809,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.1486,3.3219,583.8028960570956,408.44105700372205,582.4557519905172,272.3600160973706,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36168,13000174.794,13:10:53:829,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.2043,3.3475,531.9772052587272,366.6651501634476,536.1377680183332,396.7078544610026,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36170,13000214.546,13:10:53:869,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.1072,3.4198,491.7067699462025,452.2618947577388,500.24473870849613,424.75475638622197,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143884,13000234.54,13:10:53:889,Trial001,NoImage,47,ForestGreen,100.0,Eye,5,5,3.1427,3.3792,464.25487298351925,372.8402958171828,467.2529183922047,313.83225440910314,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143886,13000274.29,13:10:53:929,Trial001,NoImage,47,ForestGreen,100.0,Eye,5,5,3.1403,3.339,447.56255686294725,410.36162450862395,441.39284041807423,369.9851008327019,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36174,13000294.161,13:10:53:949,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.1306,3.3969,425.9175651421587,417.1718902751962,427.17424030370194,464.66138916909114,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36176,13000333.909,13:10:53:988,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.0233,3.4005,418.6033236808362,338.0860971048966,414.2156282937143,465.83517935267037,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143890,13000353.8,13:10:54:008,Trial001,NoImage,47,ForestGreen,100.0,Eye,5,5,3.1658,3.3622,400.3836651054512,359.6843519054077,399.6595568230768,386.7116325002032,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36179,13000393.666,13:10:54:048,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.1167,3.3511,383.7586015451853,334.29920458554466,384.9030790790898,350.1080607998462,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36180,13000413.543,13:10:54:068,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.1505,3.3971,382.52196295360216,309.9101393531712,381.3043055169676,389.6315281103313,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
143895,13000453.28,13:10:54:108,Trial001,NoImage,47,ForestGreen,100.0,Eye,5,5,3.1874,3.4237,379.7729501987251,454.69008186747067,381.28144420150477,412.00755996591977,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143896,13000473.16,13:10:54:128,Trial001,NoImage,47,ForestGreen,100.0,Eye,5,5,3.2663,3.3986,371.26242564003235,368.0014946315937,373.665341346567,402.6730061715183,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
143898,13000512.91,13:10:54:167,Trial001,NoImage,47,ForestGreen,100.0,Eye,5,5,3.1863,3.4744,365.3037258746362,420.525105895117,368.13637983514366,413.5256189788199,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,
36186,13000532.914,13:10:54:187,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.2572,3.5135,373.5466494950797,452.94304305690986,376.2407388849087,386.4239529408611,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36188,13000572.656,13:10:54:227,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,5,5,3.3023,3.5754,382.08568644162546,414.9235332359859,381.9543679548393,402.57438488239757,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
36190,13000612.416,13:10:54:267,Trial001,01 coucou g.jpg,47,DarkSlateGray,100.0,Eye,6,6,3.3292,3.6760,448.45355059022245,425.61615504887595,444.5353719803734,354.52331556504055,visage,visage,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,
