Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
61984,9376767.53,15:36:41:332,Trial011,11 yeux chat D.jpg,39,GreenYellow,100.0,Eye,8,8,,,680.8775096783144,249.69656526392396,710.0389461791923,437.895478537701,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61987,9376827.28,15:36:41:392,Trial011,11 yeux chat D.jpg,39,GreenYellow,100.0,Eye,8,8,,,683.7657298931823,378.8382164634744,713.0335000290437,305.90606670482964,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61990,9376906.79,15:36:41:472,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,1,1,,,689.0045505506218,398.31898352941954,712.7279540636484,418.4551947899687,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61993,9376966.416,15:36:41:531,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,1,1,,,690.304411573894,335.1908822330955,712.3286823357846,403.55247702408747,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61996,9377026.162,15:36:41:591,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,1,1,,,683.9467716466681,408.430955424905,704.4594280092912,291.4196470121816,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61999,9377085.789,15:36:41:651,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,1,1,,,682.4307351735066,242.61815856475243,693.7436885831622,369.31976731884527,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62002,9377145.58,15:36:41:710,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,1,1,,,690.0271224794731,321.1083089603279,700.9388348488076,378.8040689914157,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62005,9377205.178,15:36:41:770,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,1,1,,,684.3764870402204,462.66019426931905,702.5964386788589,372.32863668328963,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62008,9377264.784,15:36:41:830,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,2,2,,,686.8197260617837,336.0338356264452,697.1416868905497,335.28237373995705,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62011,9377324.528,15:36:41:889,Trial012,12 tete chat droite.jpg,39,GreenYellow,100.0,Eye,2,2,,,696.7107836593409,433.5552603268488,704.0753876860617,373.00661381700274,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-
